date,vintage_date,variable,source,frequency,forecast_horizon,value
31/12/2003,31/12/2022,aweagg,ons,Q,-76,356.4887598
31/03/2004,31/12/2022,aweagg,ons,Q,-75,358.0819876
30/06/2004,31/12/2022,aweagg,ons,Q,-74,364.4339008
30/09/2004,31/12/2022,aweagg,ons,Q,-73,368.5571335
31/12/2004,31/12/2022,aweagg,ons,Q,-72,373.4807588
31/03/2005,31/12/2022,aweagg,ons,Q,-71,376.1774651
30/06/2005,31/12/2022,aweagg,ons,Q,-70,380.1476879
30/09/2005,31/12/2022,aweagg,ons,Q,-69,386.1070068
31/12/2005,31/12/2022,aweagg,ons,Q,-68,389.5737187
31/03/2006,31/12/2022,aweagg,ons,Q,-67,395.8635325
30/06/2006,31/12/2022,aweagg,ons,Q,-66,398.9122777
30/09/2006,31/12/2022,aweagg,ons,Q,-65,401.1665083
31/12/2006,31/12/2022,aweagg,ons,Q,-64,407.6292448
31/03/2007,31/12/2022,aweagg,ons,Q,-63,421.0936741
30/06/2007,31/12/2022,aweagg,ons,Q,-62,415.8574488
30/09/2007,31/12/2022,aweagg,ons,Q,-61,421.4477204
31/12/2007,31/12/2022,aweagg,ons,Q,-60,423.5273804
31/03/2008,31/12/2022,aweagg,ons,Q,-59,441.1232143
30/06/2008,31/12/2022,aweagg,ons,Q,-58,431.6943815
30/09/2008,31/12/2022,aweagg,ons,Q,-57,433.7613541
31/12/2008,31/12/2022,aweagg,ons,Q,-56,435.0624457
31/03/2009,31/12/2022,aweagg,ons,Q,-55,429.0904367
30/06/2009,31/12/2022,aweagg,ons,Q,-54,436.409528
30/09/2009,31/12/2022,aweagg,ons,Q,-53,436.270318
31/12/2009,31/12/2022,aweagg,ons,Q,-52,438.327286
31/03/2010,31/12/2022,aweagg,ons,Q,-51,441.1496057
30/06/2010,31/12/2022,aweagg,ons,Q,-50,443.4477373
30/09/2010,31/12/2022,aweagg,ons,Q,-49,444.8925742
31/12/2010,31/12/2022,aweagg,ons,Q,-48,447.9578577
31/03/2011,31/12/2022,aweagg,ons,Q,-47,453.173745
30/06/2011,31/12/2022,aweagg,ons,Q,-46,454.1154006
30/09/2011,31/12/2022,aweagg,ons,Q,-45,454.6330686
31/12/2011,31/12/2022,aweagg,ons,Q,-44,456.5212331
31/03/2012,31/12/2022,aweagg,ons,Q,-43,456.3733478
30/06/2012,31/12/2022,aweagg,ons,Q,-42,460.9681081
30/09/2012,31/12/2022,aweagg,ons,Q,-41,462.8332229
31/12/2012,31/12/2022,aweagg,ons,Q,-40,462.0882386
31/03/2013,31/12/2022,aweagg,ons,Q,-39,459.7124713
30/06/2013,31/12/2022,aweagg,ons,Q,-38,470.1659223
30/09/2013,31/12/2022,aweagg,ons,Q,-37,466.0554061
31/12/2013,31/12/2022,aweagg,ons,Q,-36,466.6928403
31/03/2014,31/12/2022,aweagg,ons,Q,-35,467.2852203
30/06/2014,31/12/2022,aweagg,ons,Q,-34,469.50664
30/09/2014,31/12/2022,aweagg,ons,Q,-33,470.0884397
31/12/2014,31/12/2022,aweagg,ons,Q,-32,476.0633982
31/03/2015,31/12/2022,aweagg,ons,Q,-31,477.9992299
30/06/2015,31/12/2022,aweagg,ons,Q,-30,481.2069235
30/09/2015,31/12/2022,aweagg,ons,Q,-29,483.7331124
31/12/2015,31/12/2022,aweagg,ons,Q,-28,484.9191197
31/03/2016,31/12/2022,aweagg,ons,Q,-27,488.9409552
30/06/2016,31/12/2022,aweagg,ons,Q,-26,493.0378705
30/09/2016,31/12/2022,aweagg,ons,Q,-25,495.1236749
31/12/2016,31/12/2022,aweagg,ons,Q,-24,496.8646699
31/03/2017,31/12/2022,aweagg,ons,Q,-23,499.6801194
30/06/2017,31/12/2022,aweagg,ons,Q,-22,504.202497
30/09/2017,31/12/2022,aweagg,ons,Q,-21,506.5057099
31/12/2017,31/12/2022,aweagg,ons,Q,-20,509.5870417
31/03/2018,31/12/2022,aweagg,ons,Q,-19,514.139867
30/06/2018,31/12/2022,aweagg,ons,Q,-18,515.2405911
30/09/2018,31/12/2022,aweagg,ons,Q,-17,522.2298014
31/12/2018,31/12/2022,aweagg,ons,Q,-16,527.2346861
31/03/2019,31/12/2022,aweagg,ons,Q,-15,531.230991
30/06/2019,31/12/2022,aweagg,ons,Q,-14,535.3010413
30/09/2019,31/12/2022,aweagg,ons,Q,-13,541.9746265
31/12/2019,31/12/2022,aweagg,ons,Q,-12,541.3158173
31/03/2020,31/12/2022,aweagg,ons,Q,-11,544.3212263
30/06/2020,31/12/2022,aweagg,ons,Q,-10,528.236579
30/09/2020,31/12/2022,aweagg,ons,Q,-9,549.168821
31/12/2020,31/12/2022,aweagg,ons,Q,-8,566.2594304
31/03/2021,31/12/2022,aweagg,ons,Q,-7,565.7915908
30/06/2021,31/12/2022,aweagg,ons,Q,-6,577.0267333
30/09/2021,31/12/2022,aweagg,ons,Q,-5,582.0184423
31/12/2021,31/12/2022,aweagg,ons,Q,-4,592.2116502
31/03/2022,31/12/2022,aweagg,ons,Q,-3,605.1427691
30/06/2022,31/12/2022,aweagg,ons,Q,-2,607.0355996
30/09/2022,31/12/2022,aweagg,ons,Q,-1,616.7828873
31/03/1990,31/03/2023,aweagg,ons,Q,-132,192.3297628
30/06/1990,31/03/2023,aweagg,ons,Q,-131,198.3870211
30/09/1990,31/03/2023,aweagg,ons,Q,-130,202.8760034
31/12/1990,31/03/2023,aweagg,ons,Q,-129,206.7520029
31/03/1991,31/03/2023,aweagg,ons,Q,-128,209.1201642
30/06/1991,31/03/2023,aweagg,ons,Q,-127,213.8528695
30/09/1991,31/03/2023,aweagg,ons,Q,-126,218.1871429
31/12/1991,31/03/2023,aweagg,ons,Q,-125,221.4634018
31/03/1992,31/03/2023,aweagg,ons,Q,-124,225.5709221
